prefecture_code,target_variable,frequency_band,model_name,split,selected_candidate,n_observations,mae,rmse,nrmse_std,r2,pearson_correlation
JP-44,cases,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.16142966993108654,0.1978261760237162,1.0027507304199594,-0.00550902735776182,0.02028127828565004
JP-45,cases,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.12235121523138005,0.15450765712955677,0.9706016603896014,0.05793241684894879,0.2482440081016033
JP-46,cases,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.1700724244844201,0.2070793360426744,1.036382706946824,-0.0740891152584271,0.005811836324355386
JP-47,cases,seasonal_subannual,hist_gradient_boosting,test,shallow,730,0.13101084984789033,0.15538274596580884,1.0293461522477474,-0.059553501147243004,-0.23282342808712958
JP-01,cases,subseasonal,hist_gradient_boosting,train,shallow,4362,0.5993392484746575,0.7456780352565595,0.9852098621147868,0.029361527591762693,0.25567461463551233
JP-02,cases,subseasonal,hist_gradient_boosting,train,shallow,4363,0.29635818952583487,0.3722543461838256,0.9947539125779664,0.010464653410827474,0.12908660623422688
JP-03,cases,subseasonal,hist_gradient_boosting,train,shallow,4362,0.2200516047411418,0.2765987385140848,0.9947784487120362,0.01041583797807466,0.12471675686945377
JP-04,cases,subseasonal,hist_gradient_boosting,train,shallow,4362,0.2940969616303438,0.3679233420809857,0.9940749609197492,0.011814972072399121,0.13551962387170544
JP-05,cases,subseasonal,hist_gradient_boosting,train,shallow,4362,0.2398376384467611,0.2997515775228712,0.9951029695292264,0.00977008003411528,0.1304554100211028
JP-06,cases,subseasonal,hist_gradient_boosting,train,shallow,4362,0.2703598902386328,0.33843493804151337,0.9931670278361685,0.013619254819071225,0.14654700810763963
JP-07,cases,subseasonal,hist_gradient_boosting,train,shallow,4366,0.3699833576541695,0.46515992022224745,0.9901616213461185,0.019579963613226004,0.18086124306189627
JP-08,cases,subseasonal,hist_gradient_boosting,train,shallow,4362,0.436908747355917,0.5527049188279728,0.9845964015545497,0.030569926045832085,0.20634565345461725
JP-09,cases,subseasonal,hist_gradient_boosting,train,shallow,4362,0.28129444378293256,0.352255430145166,0.9926815267860911,0.01458338637763501,0.15699881048026895
JP-10,cases,subseasonal,hist_gradient_boosting,train,shallow,4363,0.3225747191584389,0.4072004518487663,0.9936533205255099,0.012653078608628299,0.15041417138530827
JP-11,cases,subseasonal,hist_gradient_boosting,train,shallow,4368,0.6602764204526712,0.8318855981744228,0.9818094320936036,0.036050239052035526,0.2364426388205864
JP-13,cases,subseasonal,hist_gradient_boosting,train,shallow,4362,0.7136780149685904,0.8997444362134625,0.9781354931675185,0.043250957005935176,0.2741552257285892
JP-14,cases,subseasonal,hist_gradient_boosting,train,shallow,4362,0.8139807733642215,1.0211902470911516,0.9714689187880301,0.0562481398288156,0.3245645667126369
JP-15,cases,subseasonal,hist_gradient_boosting,train,shallow,4364,0.3139409209587727,0.39420017975006033,0.9923135907734674,0.015313737566267527,0.16442245493057533
JP-16,cases,subseasonal,hist_gradient_boosting,train,shallow,4362,0.25631012928121993,0.3207593864955202,0.9938709756191889,0.012220483821761552,0.14197507260632236
JP-17,cases,subseasonal,hist_gradient_boosting,train,shallow,4365,0.20966029223916335,0.26505431262426765,0.9945497472815719,0.010870800182161688,0.12877075794781712
JP-18,cases,subseasonal,hist_gradient_boosting,train,shallow,4362,0.15488525177339496,0.19386468242682628,0.9876777398412977,0.024492682221985862,0.16691864998115302
JP-19,cases,subseasonal,hist_gradient_boosting,train,shallow,4363,0.23810551976210487,0.29982509773296395,0.991780861556529,0.01637072265018935,0.14887490395443911
JP-20,cases,subseasonal,hist_gradient_boosting,train,shallow,4377,0.2842724453347613,0.35387702734158755,0.9906642321314517,0.018584379175401233,0.15266275871622645
JP-21,cases,subseasonal,hist_gradient_boosting,train,shallow,4362,0.33182477797468246,0.4172507913818694,0.9956898447441127,0.008601733073444584,0.11819545925976709
JP-22,cases,subseasonal,hist_gradient_boosting,train,shallow,4363,0.46133835201667395,0.5810572763045659,0.9870698087694282,0.02569319261588443,0.2083479600604504
JP-23,cases,subseasonal,hist_gradient_boosting,train,shallow,4362,0.7648202606228299,0.9538646249989737,0.9757794101377796,0.04785454275116696,0.322727548752169
JP-24,cases,subseasonal,hist_gradient_boosting,train,shallow,4363,0.32243581361660534,0.40563581683953265,0.9928417132971542,0.01426533233717131,0.15109652261445278
JP-25,cases,subseasonal,hist_gradient_boosting,train,shallow,4364,0.24077357305046432,0.3023359569108817,0.9901079239192262,0.01968629899235974,0.16949782502048388
JP-26,cases,subseasonal,hist_gradient_boosting,train,shallow,4363,0.30156072329757955,0.37936441954438976,0.9922316289846528,0.015476394442462182,0.1628519165941871
JP-27,cases,subseasonal,hist_gradient_boosting,train,shallow,4364,0.7529672050383635,0.9515545400513248,0.9847034196621418,0.030359175305683772,0.26905940930089167
JP-28,cases,subseasonal,hist_gradient_boosting,train,shallow,4365,0.508105218647332,0.6433271279301858,0.9924747025949987,0.014993964708968743,0.15783712539427622
JP-29,cases,subseasonal,hist_gradient_boosting,train,shallow,4362,0.285251819794985,0.3602380086837179,0.9939604008988857,0.012042721444926241,0.1329992226075656
JP-30,cases,subseasonal,hist_gradient_boosting,train,shallow,4370,0.18801857262811525,0.23709590373029546,0.990764683055828,0.01838534280928472,0.14395496908976058
JP-31,cases,subseasonal,hist_gradient_boosting,train,shallow,4367,0.17122399808459815,0.21371822351738587,0.9945800829030995,0.010810458692463443,0.11905748822255718
JP-32,cases,subseasonal,hist_gradient_boosting,train,shallow,4370,0.1753928113233014,0.2183852875656231,0.9941066538196411,0.011751960831516306,0.11530980411739651
JP-33,cases,subseasonal,hist_gradient_boosting,train,shallow,4364,0.25418677706059367,0.32180640236915825,0.9919374432822748,0.016060108614624036,0.14417884551276702
JP-34,cases,subseasonal,hist_gradient_boosting,train,shallow,4371,0.3009461653686393,0.375462584422926,0.9927459625477004,0.014455453845239608,0.13394273092411724
JP-35,cases,subseasonal,hist_gradient_boosting,train,shallow,4362,0.252766703560921,0.3173757793102324,0.9935607172070776,0.012837101222957226,0.14125137427163878
JP-36,cases,subseasonal,hist_gradient_boosting,train,shallow,4363,0.162563345551002,0.20409230617813948,0.9939424028234463,0.012078499869554227,0.1245768374713593
JP-37,cases,subseasonal,hist_gradient_boosting,train,shallow,4362,0.17198468892342117,0.21689217503276462,0.9913413211584188,0.01724238496388064,0.15219562488816032
JP-38,cases,subseasonal,hist_gradient_boosting,train,shallow,4364,0.2542603597659851,0.31839717187983574,0.9937759567118395,0.012409347861468079,0.13510130443854274
JP-39,cases,subseasonal,hist_gradient_boosting,train,shallow,4369,0.1487957597558897,0.1895087463968179,0.993646802081354,0.01266603271349842,0.12159570196413369
JP-40,cases,subseasonal,hist_gradient_boosting,train,shallow,4367,0.37642138058083097,0.47552434049218006,0.9808187098852643,0.03799465833900584,0.2203795981139523
JP-41,cases,subseasonal,hist_gradient_boosting,train,shallow,4362,0.15812245036232728,0.19848102710958065,0.995644681304015,0.008691668591026436,0.0996894590360956
JP-42,cases,subseasonal,hist_gradient_boosting,train,shallow,4362,0.17155099224373166,0.21641082231211864,0.9891281207901648,0.02162556066211707,0.16009305156922357
JP-43,cases,subseasonal,hist_gradient_boosting,train,shallow,4365,0.2908694307850421,0.36452707474680013,0.9883075163141404,0.023248253196975432,0.17823091629386698
JP-44,cases,subseasonal,hist_gradient_boosting,train,shallow,4365,0.22204504826284271,0.27896175463365436,0.9934118878761429,0.01313282102635771,0.13692300663846252
JP-45,cases,subseasonal,hist_gradient_boosting,train,shallow,4362,0.1751867362628118,0.21985882025760653,0.9886795684088707,0.022512711010849062,0.16715906174532302
JP-46,cases,subseasonal,hist_gradient_boosting,train,shallow,4362,0.2511156392031503,0.31666790857595045,0.9894547125625646,0.02097937178773257,0.15911690359732988
JP-47,cases,subseasonal,hist_gradient_boosting,train,shallow,4364,0.2025536294113967,0.25134697590326505,0.9925499466084062,0.01484460348764971,0.14481763645092727
JP-01,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.6959273724576623,0.8547551333709045,1.002816951602003,-0.005641838420333611,-0.0009118711722255374
JP-02,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.3323963965849141,0.4219100335577159,1.0023799449894093,-0.004765554116971105,-0.04897044752618329
JP-03,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.24488869479123287,0.30627093010960854,1.0035921684433546,-0.007197240560834706,-0.05633949428844359
JP-04,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.34695698348518,0.43205936550009166,0.9972444417708753,0.005503523357095141,0.09203772511436445
JP-05,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.31592208384972015,0.39148813347912237,0.9958600171768627,0.008262826188498829,0.12981915134009153
JP-06,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.24903880193776043,0.316367741721341,1.0062651615961646,-0.012569575442155312,-0.08356929265127105
JP-07,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.4042911664646028,0.5095456462727737,0.996714766743292,0.006559673755865303,0.0846769896193329
JP-08,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.5111579713727664,0.645325733823144,1.0128266295181012,-0.025817781460997002,-0.0814028461121915
JP-09,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.31808763356434117,0.40808639529426943,1.0032233345327983,-0.006457058951107264,-0.033923759907820414
JP-10,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.3988669517580111,0.49792295142757087,1.0038830218014843,-0.0077811214612790724,-0.05810876636137186
JP-11,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.9022392834001229,1.128495771514502,1.001155692607688,-0.002312720840779381,0.016991352502353535
JP-13,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,1.0246260096414004,1.2829902528964172,1.0024375173126738,-0.004880976115996916,0.005308323905864314
JP-14,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.9931133039354461,1.2462525908903828,0.9991677258621459,0.001663855595467556,0.05230101145168159
JP-15,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.3687960060607124,0.45967609021773714,1.0059372650297078,-0.01190978117544872,-0.09392036270971774
JP-16,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.2827512896070858,0.3520422940052807,1.0036779552593613,-0.007369437873612439,-0.05018778743756402
JP-17,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.21783186781697336,0.26969153647488003,1.0030776743604326,-0.006164820800333537,-0.02712948754216597
JP-18,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.1651003726515856,0.20025603091890654,0.9893708021798545,0.021145415793991207,0.15592782541153455
JP-19,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.24844284644827738,0.31282722424816517,1.0127590017029509,-0.025680795530357736,-0.1234955296266004
JP-20,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.3529419632511067,0.4383717119831744,1.003082626443192,-0.006174755472172722,-0.009993267197774856
JP-21,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.400545707065447,0.49671609757527163,0.9967105792753755,0.006568021160545223,0.13486474433589757
JP-22,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.49128995495017885,0.623100611054478,0.9962229667518706,0.007539800516101369,0.09138815038020644
JP-23,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,1.023517051475821,1.2801582161765284,0.9978969753493374,0.004201626588644092,0.06794650559745673
JP-24,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.3012754858466551,0.37619168918227913,0.9984857003920495,0.0030263061125983537,0.06643784279759393
JP-25,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.30717480007879255,0.37647344858397885,1.0035243349806608,-0.007061090898377698,-0.026369529260435655
JP-26,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.35157486340515964,0.44353836648929684,1.0048438885784443,-0.009711240413449174,-0.056529506415950254
JP-27,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,1.0568081844059178,1.3078211014716035,1.0003868914403173,-0.0007739325656210827,0.019802728219158145
JP-28,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.6579542489612289,0.8239557998744285,1.0000034357039105,-6.8714196246322246e-06,0.03628672495734017
JP-29,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.3371182087878413,0.4129360825479664,0.9962039467071662,0.0075776965650652395,0.09570676455538243
JP-30,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.2031751721596692,0.25656192436311787,1.008473940797242,-0.017019689267119498,-0.019099173487487863
JP-31,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.19756132009382804,0.2452330963635439,1.0091420222867002,-0.0183676211448911,-0.1225902253408901
JP-32,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.1584470788755738,0.19665974447232862,0.9937434522401098,0.012473951129908678,0.11964170332678849
JP-33,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.297367228063591,0.3800647179712842,0.9913683648790328,0.017188765117073013,0.17680576031993187
JP-34,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.3585574459992057,0.44971445960755985,0.9994213861562508,0.0011568928935181688,0.04289702970662227
JP-35,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.30268965766215644,0.3696801665575018,1.0053768363317956,-0.010782583032530102,-0.10125935604727067
JP-36,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.15100249747755184,0.18735046356993787,1.0139036636751406,-0.02800063921387297,-0.13674762734339288
JP-37,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.19533366888483478,0.24968317730131936,1.0349921427161048,-0.0712087354840738,-0.049126647358347424
JP-38,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.3466170418134222,0.4394278153456178,0.9965084216925657,0.00697096549579157,0.1632560691627388
JP-39,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.15434945379460477,0.19665702854763692,1.0055066125265697,-0.01104354783465733,-0.023887489051927547
JP-40,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.39770369516259396,0.4944871680139387,1.019597825814989,-0.039579726406652416,-0.12414349098979008
JP-41,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.1735808009260392,0.2121560152266032,1.0069603308497244,-0.0139691079049864,0.03465801470560974
JP-42,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.22477143002630243,0.2778798327207938,0.9991347200224606,0.0017298112456389791,0.045473404310483925
JP-43,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.37038678119881885,0.4706431394294521,0.9945912157233665,0.010788313605915811,0.11243538684978034
JP-44,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.2739513106829913,0.3456076508777179,1.0025346241689492,-0.005075672657576469,0.07125412611361552
JP-45,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.18578559238475179,0.23459617989504808,1.0104803616583233,-0.021070561297136026,-0.08014388300037104
JP-46,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.2851666810083054,0.34860510157290314,1.0003351164150895,-0.0006703451331906418,0.036832624273268944
JP-47,cases,subseasonal,hist_gradient_boosting,validation,shallow,365,0.21997228293933876,0.2749257720483533,0.9930385298278342,0.013874478277373536,0.14188314022936216
