component,singular_value,norm,variance_fraction,cumulative_variance_fraction,dominant_period_days,assigned_band,prefecture_code,variable
48,3.071988589396931,3.071988589396931,0.00019352428843020535,0.959869800568742,6.127516778523489,high_frequency,JP-13,incidence_per_100k
49,3.053006318438754,3.053006318438754,0.00019114004725882656,0.9600609406160009,3.3607361963190185,high_frequency,JP-13,incidence_per_100k
50,3.0519457036808486,3.0519457036808486,0.00019100726617664218,0.9602519478821775,3.3607361963190185,high_frequency,JP-13,incidence_per_100k
51,3.0336617959885404,3.0336617959885404,0.00018872550996573367,0.9604406733921432,2.953099730458221,high_frequency,JP-13,incidence_per_100k
52,3.0312271845119554,3.0312271845119554,0.00018842271489343996,0.9606290961070366,2.953099730458221,high_frequency,JP-13,incidence_per_100k
53,3.0244259445621506,3.0244259445621506,0.00018757812599116033,0.9608166742330277,14.765498652291106,subseasonal,JP-13,incidence_per_100k
54,3.00857844639543,3.00857844639543,0.00018561751860485183,0.9610022917516325,10.534615384615385,subseasonal,JP-13,incidence_per_100k
55,2.9990638140950936,2.9990638140950936,0.00018444534387135694,0.961186737095504,6.475177304964539,high_frequency,JP-13,incidence_per_100k
56,2.9990060675386934,2.9990060675386934,0.00018443824100088116,0.9613711753365048,6.475177304964539,high_frequency,JP-13,incidence_per_100k
57,2.9933082387828454,2.9933082387828454,0.00018373807622194105,0.9615549134127268,10.494252873563218,subseasonal,JP-13,incidence_per_100k
58,2.9895964938956436,2.9895964938956436,0.0001832826830765155,0.9617381960958034,14.765498652291106,subseasonal,JP-13,incidence_per_100k
59,2.9773688928158792,2.9773688928158792,0.000181786478209809,0.9619199825740131,2.404741000877963,high_frequency,JP-13,incidence_per_100k
60,2.9719662282210613,2.9719662282210613,0.00018112734571494292,0.9621011099197281,2.404741000877963,high_frequency,JP-13,incidence_per_100k
